nom_mpio,NOM_VEREDA,NOM_BARRIO,Count of SISBENIV_PT
SOACHA,SIN VEREDA,SAN ALBERTO,315
SOACHA,SIN VEREDA,SAN ANDRES,267
SOACHA,SIN VEREDA,SAN ANTONIO,1331
SOACHA,SIN VEREDA,SAN GERMAN,12
SOACHA,SIN VEREDA,SAN IGNACIO I,334
SOACHA,SIN VEREDA,SAN JUAN DEL UBATE,13
SOACHA,SIN VEREDA,SAN MARCOS,1329
SOACHA,SIN VEREDA,SAN MARCOS CAFAM,3
SOACHA,SIN VEREDA,SAN MATEO PARQUE II,391
SOACHA,SIN VEREDA,SANDALO (C.V),129
SOACHA,SIN VEREDA,SANTA ANA CENTRAL,191
SOACHA,SIN VEREDA,SANTA ANA SECTOR PINTO,167
SOACHA,SIN VEREDA,SANTA HELENA NORTE,8
SOACHA,SIN VEREDA,SANTA MARIA I,275
SOACHA,SIN VEREDA,SECTOR ARMERO,17
SOACHA,SIN VEREDA,SERRANIAS DE LA PENA I,1
SOACHA,SIN VEREDA,SERRANIAS DE LA PENA II,1
SOACHA,SIN VEREDA,VIPAL,18
SOACHA,SIN VEREDA,YERBABUENA (C.V),307
SOACHA,SIN VEREDA,ZAPAN 3,703
SOPÓ,CENTRO POBLADO LA DIANA,BARRIO_S4,256
SOPÓ,GRATAMIRA,BARRIO_S4,254
SOPÓ,MERCENARIO,BARRIO_S4,243
SOPÓ,SIN VEREDA,BELLAVISTA,1015
SOPÓ,SIN VEREDA,JARDIN DEL NORTE,442
SOPÓ,SIN VEREDA,LA CAROLINA,304
SOPÓ,SIN VEREDA,RINCON SANTO SAN FELIPE,190
SOPÓ,SIN VEREDA,ROSALES RESERVADO,42
SOPÓ,SIN VEREDA,SAN AGUSTIN LA CAROLINA,898
SOPÓ,SIN VEREDA,SAN SEBASTIAN SANTA INES,54
SOPÓ,SIN VEREDA,URBANIZACION LA QUINTA,302
SUBACHOQUE,CANICA BAJA,BARRIO_S4,357
SUBACHOQUE,CASCAJAL,BARRIO_S4,291
SUBACHOQUE,EL GUAMAL,BARRIO_S4,453
SUBACHOQUE,EL TOBAL,BARRIO_S4,306
SUBACHOQUE,LA UNION,BARRIO_S4,305
SUBACHOQUE,SIN VEREDA,CAMPOALEGRE,51
SUBACHOQUE,SIN VEREDA,EL POBLADO,26
SUBACHOQUE,SIN VEREDA,EL RECREO,2
SUBACHOQUE,SIN VEREDA,SAN MIGUEL,154
SUESCA,AGUA CLARA,SIN BARRIO,76
SUESCA,CACICAZGO,SIN BARRIO,2568
SUESCA,CHITIVA ALTO,SIN BARRIO,212
SUESCA,OVEJERAS,SIN BARRIO,349
SUESCA,PALMIRA,SIN BARRIO,194
SUESCA,PEÑA NEGRA,SIN BARRIO,158
SUESCA,PEÑAS LARGAS,SIN BARRIO,49
SUESCA,SIN VEREDA,CAPRICHO,56
SUESCA,SIN VEREDA,CARRIZOSA,242
SUESCA,SIN VEREDA,VILLA CLARA,25
SUESCA,SIN VEREDA,VILLA PATRICIA,1053
SUESCA,SIN VEREDA,VILLAS DE SUESCA,10
SUESCA,TENERIA,SIN BARRIO,232
SUPATÁ,VEREDA CRISTALES,BARRIO_S4,149
SUPATÁ,VEREDA IMPARAL,BARRIO_S4,347
SUPATÁ,VEREDA LAJAS,BARRIO_S4,275
SUPATÁ,VEREDA PROVIDENCIA,BARRIO_S4,162
SUPATÁ,VEREDA REFORMA,BARRIO_S4,162
SUPATÁ,VEREDA SAN MIGUEL,BARRIO_S4,202
SUSA,CASCADAS,BARRIO_S4,195
SUSA,COQUIRA,BARRIO_S4,179
SUSA,LA GLORIETA,BARRIO_S4,421
SUSA,MATARREONDA,BARRIO_S4,232
SUSA,SIN VEREDA,BARRIO_S4,72
SUSA,TIMINGUITA,BARRIO_S4,535
SUTATAUSA,HATO VIEJO,BARRIO_S4,173
SUTATAUSA,PEÑAS DE BOQUERÓN,BARRIO_S4,589
SUTATAUSA,SALITRE,BARRIO_S4,144
SUTATAUSA,SANTA BARBARA,BARRIO_S4,141
SUTATAUSA,SIN VEREDA,CENTENARIO,448
SUTATAUSA,SIN VEREDA,CENTRO,297
TABIO,PALOVERDE,BARRIO_S4,1105
TABIO,RIO FRIO OCCIDENTAL,BARRIO_S4,1520
TAUSA,LLANOGRANDE,BARRIO_S4,96
TAUSA,RASGATA ALTO,BARRIO_S4,1066
TENA,ESCALANTE,BARRIO_S4,147
TENA,LA HONDA,BARRIO_S4,350
TENA,VEREDA_S4,BARRIO_S4,13
TENJO,CARRASQUILLA,BARRIO_S4,834
TENJO,CHACAL,BARRIO_S4,794
TENJO,POVEDA 1,BARRIO_S4,135
TENJO,SIN VEREDA,BARRIO_S4,1665
TIBACUY,BATEAS,BARRIO_S4,207
TIBACUY,CUMACA,BARRIO_S4,261
TIBACUY,EL CAIRO,BARRIO_S4,149
TIBACUY,LA ESCUELA,BARRIO_S4,92
TIBACUY,LA VEGA,BARRIO_S4,78
TIBACUY,NARANJAL,BARRIO_S4,99
TIBACUY,SAN JOSE,BARRIO_S4,229
TIBACUY,SIN VEREDA,BARRIO_S4,776
TIBIRITA,LAGUNA,SIN BARRIO,247
TIBIRITA,RENQUIRA,SIN BARRIO,153
TIBIRITA,SAN ANTONIO,SIN BARRIO,189
TIBIRITA,SIN VEREDA,BARRIO_S4,1
TIBIRITA,SIN VEREDA,MONSEÑOR GOMEZ,50
TIBIRITA,SIN VEREDA,RUFINO CUERVO,15
TIBIRITA,SIN VEREDA,SAN MARTIN,5
TIBIRITA,SOATAMA,SIN BARRIO,137
TIBIRITA,TEGUAVITA,SIN BARRIO,146
TOCAIMA,CATARNICA,BARRIO_S4,135
TOCAIMA,COPO,BARRIO_S4,294
TOCAIMA,LA TETE,BARRIO_S4,74
TOCAIMA,LASS MERCEDES,BARRIO_S4,196
TOCAIMA,PUBENZA ALTA,BARRIO_S4,58
TOCAIMA,PUBENZA BAJA,BARRIO_S4,16
TOCAIMA,SALADA ALTA,BARRIO_S4,30
TOCAIMA,SALADA BAJA,BARRIO_S4,61
TOCAIMA,SANTO DOMINGO,BARRIO_S4,313
ZIPAQUIRÁ,SIN VEREDA,ALTOS DE ALTAMIRA,1709
ZIPAQUIRÁ,SIN VEREDA,ALTOS DE SAMARIA,139
ZIPAQUIRÁ,SIN VEREDA,ALTOS DE VILLA MARIA,620
ZIPAQUIRÁ,SIN VEREDA,ASPROVITEZ,11
ZIPAQUIRÁ,SIN VEREDA,BOSQUES DEL ZIPA,59
ZIPAQUIRÁ,SIN VEREDA,CAMINOS DE SAN RAFAEL,724
ZIPAQUIRÁ,SIN VEREDA,CENTRO,1262
ZIPAQUIRÁ,SIN VEREDA,COMUNEROS II,1139
ZIPAQUIRÁ,SIN VEREDA,EL CEDRO,76
ZIPAQUIRÁ,SIN VEREDA,EL CODITO,607
ZIPAQUIRÁ,SIN VEREDA,EL RODEO,1302
ZIPAQUIRÁ,SIN VEREDA,HACIENDA LA QUINTA III,13
ZIPAQUIRÁ,SIN VEREDA,LA ESMERALDA,3291
ZIPAQUIRÁ,SIN VEREDA,LOS ALAMOS,143
ZIPAQUIRÁ,SIN VEREDA,LOS CEDRALES,462
ZIPAQUIRÁ,SIN VEREDA,LOS PINOS ,334
ZIPAQUIRÁ,SIN VEREDA,NUEVO HORIZONTE ALTAMIRANO,3
ZIPAQUIRÁ,SIN VEREDA,PARCELACION SANTA ISABEL II,1720
ZIPAQUIRÁ,SIN VEREDA,POTOSI III,375
ZIPAQUIRÁ,SIN VEREDA,QUIRA RESERVADO,20
ZIPAQUIRÁ,SIN VEREDA,RESERVAS DE LA SABANA I,12
ZIPAQUIRÁ,SIN VEREDA,RESERVAS DE SAN RAFAEL I,67
ZIPAQUIRÁ,SIN VEREDA,RINCON DE BARANDILLAS I,4003
ZIPAQUIRÁ,SIN VEREDA,SAMARIA,832
ZIPAQUIRÁ,SIN VEREDA,SAN ANTONIO II,165
ZIPAQUIRÁ,SIN VEREDA,SANTA RITA I,75
ZIPAQUIRÁ,SIN VEREDA,UNIVIVIR,46
ZIPAQUIRÁ,SIN VEREDA,VERDE ALTO,7
ZIPAQUIRÁ,SIN VEREDA,VERSALLES UNO,382
ZIPAQUIRÁ,SIN VEREDA,ZZZ,7
ZIPAQUIRÁ,VEREDA BARANDILLAS,BARRIO_S4,108
ZIPAQUIRÁ,VEREDA LA GRANJA,BARRIO_S4,509
ZIPAQUIRÁ,VEREDA PARAMO DE GUERRERO,BARRIO_S4,394
ZIPAQUIRÁ,VEREDA PASOANCHO,BARRIO_S4,182
ZIPAQUIRÁ,VEREDA SAN JORGE,BARRIO_S4,2096
ZIPAQUIRÁ,VILLA ROSITA,BARRIO_S4,229
ZIPAQUIRÁ,VILLAS DE GRANADA,BARRIO_S4,69
SOPÓ,SAN GABRIEL,BARRIO_S4,487
SOPÓ,SECTOR NIÑO CP PUEBLO VIEJO,BARRIO_S4,320
SOPÓ,SIN VEREDA,BRICEÑO,1132
SOPÓ,SIN VEREDA,CENTRO URBANO,1872
SOPÓ,SIN VEREDA,PRIMERO DE MAYO,158
SOPÓ,SIN VEREDA,URBANIZACION ALEJANDRIA,156
SOPÓ,SIN VEREDA,URBANIZACION BOSQUETIVA,180
SUBACHOQUE,EL PARAMO,BARRIO_S4,426
SUBACHOQUE,EL VALLE,BARRIO_S4,102
SUBACHOQUE,GALDAMEZ,BARRIO_S4,366
SUBACHOQUE,LA YEGUERA,BARRIO_S4,176
SUBACHOQUE,LLANITOS,BARRIO_S4,353
SUBACHOQUE,SANTA ROSA,BARRIO_S4,112
SUBACHOQUE,SIN VEREDA,EL  BOSQUE,891
SUBACHOQUE,SIN VEREDA,EL PORVENIR,92
SUBACHOQUE,SIN VEREDA,MARIA LINA,16
SUBACHOQUE,SIN VEREDA,SAN CARLOS,111
SUBACHOQUE,SIN VEREDA,VILLA ESPERANZA,40
SUBACHOQUE,SIN VEREDA,VILLA MARIA,4
SUESCA,SAN VICENTE,SIN BARRIO,749
SUESCA,SANTA ROSA,SIN BARRIO,254
SUESCA,SIN VEREDA,FLORIDA,416
SUESCA,SIN VEREDA,PROGRESO,88
SUESCA,SIN VEREDA,SIN BARRIO,35
SUPATÁ,CENTRO POBLADO LA MAGOLA,BARRIO_S4,50
SUPATÁ,VEREDA  SANTA BARBARA,BARRIO_S4,150
SUPATÁ,VEREDA ESMERALDA,BARRIO_S4,90
SUSA,APOSENTOS,BARRIO_S4,315
SUSA,PAUNITA,BARRIO_S4,658
SUTATAUSA,SIN VEREDA,BARRIO_S4,671
TABIO,JUAICA,BARRIO_S4,965
TAUSA,BOQUERON,BARRIO_S4,492
TAUSA,LOS PINOS,BARRIO_S4,3
TAUSA,PAJARITO,BARRIO_S4,1251
TAUSA,PARAMO ALTO,BARRIO_S4,102
TAUSA,PÁRAMO BAJO,BARRIO_S4,557
TAUSA,SIN VEREDA,BARRIO_S4,8
TAUSA,SIN VEREDA,CASCO URBANO,1246
TENA,CATIVA,BARRIO_S4,325
TENA,PEÑA NEGRA,BARRIO_S4,434
TENA,SANTA BARBARA,BARRIO_S4,530
TENJO,CHURUGUACO BAJO,BARRIO_S4,291
TENJO,POVEDA 2,BARRIO_S4,343
TENJO,SIN VEREDA,ZONA URBANA  CENTRO,7630
TIBACUY,ALBANIA,BARRIO_S4,165
TIBACUY,CARACOLI,BARRIO_S4,122
TIBACUY,EL MANGO,BARRIO_S4,134
TIBACUY,LA PORTADA,BARRIO_S4,123
TIBACUY,LA VUELTA,BARRIO_S4,220
TIBACUY,SIN VEREDA,PORVENIR,61
TIBIRITA,FUGUNTA,SIN BARRIO,162
TIBIRITA,MEDIOQUEBRADAS,SIN BARRIO,106
TIBIRITA,RESGUARDO,SIN BARRIO,241
TOCAIMA,ALTO DE ISNA,BARRIO_S4,106
TOCAIMA,ALTO DE LA VIGA,BARRIO_S4,197
TOCAIMA,MORRO AZUL,BARRIO_S4,49
TOCAIMA,SAN PABLO,BARRIO_S4,201
TOCAIMA,SANTA LUCIA,BARRIO_S4,47
TOCAIMA,SANTA ROSA,BARRIO_S4,203
TOCAIMA,SIN VEREDA,ALFO LOPEZ,367
TOCAIMA,SIN VEREDA,BARRIO_S4,1193
TOCAIMA,SIN VEREDA,KENNEDY,499
TOCAIMA,SIN VEREDA,LA VARIANTE,52
TOCAIMA,SIN VEREDA,LOS PANCHES,170
TOCAIMA,SIN VEREDA,LUITAMA,45
TOCAIMA,VASQUEZ,BARRIO_S4,223
TOCAIMA,VILA,BARRIO_S4,125
TOCANCIPÁ,CAMINOS DE SIE II,BARRIO_S4,866
TOCANCIPÁ,CANAVITA,BARRIO_S4,25
TOCANCIPÁ,DIVINO NIÑO,BARRIO_S4,352
TOCANCIPÁ,LA ESTACIÓN,BARRIO_S4,1172
TOCANCIPÁ,LA REJILLA,BARRIO_S4,305
TOCANCIPÁ,RESERVAS DE ALEJANDRÍA,BARRIO_S4,460
TOCANCIPÁ,RESERVAS DEL CACIQUE,BARRIO_S4,38
TOCANCIPÁ,SAN JAVIER,BARRIO_S4,592
TOCANCIPÁ,SAN VICTORINO,BARRIO_S4,83
TOCANCIPÁ,SECTOR CASTELBLANCO,BARRIO_S4,982
TOCANCIPÁ,SECTOR CLAVIJO-LA CAPILLA,BARRIO_S4,18
TOCANCIPÁ,SECTOR COLEGIO INDUSTRIAL,BARRIO_S4,421
TOCANCIPÁ,SECTOR COLPAPEL,BARRIO_S4,199
TOCANCIPÁ,SECTOR DIVINO NIÑO,BARRIO_S4,33
TOCANCIPÁ,SECTOR ECOPETROL,BARRIO_S4,87
TOCANCIPÁ,SECTOR EL COLEGIO,BARRIO_S4,106
TOCANCIPÁ,SECTOR EL TRIANGULO,BARRIO_S4,1
TOCANCIPÁ,SECTOR LA AURORA,BARRIO_S4,61
TOCANCIPÁ,SECTOR LOS MANZANOS,BARRIO_S4,231
TOCANCIPÁ,SECTOR SAN VICTORINO,BARRIO_S4,422
SOACHA,SIN VEREDA,SM 59 (C.V),5
SOACHA,SIN VEREDA,"SUPERMANZANAS S2, S3 Y S4",1
SOACHA,SIN VEREDA,TERRAGRANDE,792
SOACHA,SIN VEREDA,TORRENTES 2,672
SOACHA,SIN VEREDA,TORRENTES 4,733
SOACHA,SIN VEREDA,UBATE,1236
SOACHA,SIN VEREDA,VALLES DE SANTA ANA,331
SOACHA,SIN VEREDA,VICTORIA 11 (C.V.),246
SOACHA,SIN VEREDA,VIDA NUEVA II (P.P. HUERTAS),264
SOACHA,SIN VEREDA,VILLA ALEJANDRA,305
SOACHA,SIN VEREDA,VILLA CLARA,185
SOACHA,SIN VEREDA,VILLA MERCEDES I,3052
SOACHA,SIN VEREDA,VILLA ROSITA,543
SOACHA,SIN VEREDA,VIPAL II,11
SOACHA,SIN VEREDA,ZAPAN 2,1505
SOACHA,SIN VEREDA,ZAPAN 5,100
SOPÓ,CENTRO POBLADO HATOGRANDE,BARRIO_S4,245
SOPÓ,CHUSCAL ALTO Y MANAS,BARRIO_S4,441
SOPÓ,HATOGRANDE,BARRIO_S4,151
SOPÓ,PUEBLO VIEJO,BARRIO_S4,160
SOPÓ,SIN VEREDA,EL CERRITO,313
SOPÓ,SIN VEREDA,LA BEGONIA,158
SOPÓ,SIN VEREDA,LOS SAUCES,444
SOPÓ,SIN VEREDA,PUEBLO VIEJO,322
SOPÓ,SIN VEREDA,RINCON DEL NORTE,369
SOPÓ,SIN VEREDA,URBANIZACION CERRO FUERTE II,758
SOPÓ,SIN VEREDA,URBANIZACION LA TRINIDAD,398
SOPÓ,SIN VEREDA,URBANIZACION SUETANA,94
SUBACHOQUE,ALTANIA,BARRIO_S4,205
SUBACHOQUE,CANICA ALTA,BARRIO_S4,97
SUBACHOQUE,CASABLANCA,BARRIO_S4,43
SUBACHOQUE,RINCON SANTO,BARRIO_S4,263
SUBACHOQUE,SIN VEREDA,ASPOVID,78
SUBACHOQUE,SIN VEREDA,BARRIO_S4,1495
SUBACHOQUE,SIN VEREDA,CENTRO,1033
SUBACHOQUE,SIN VEREDA,EL TIBAR,26
SUBACHOQUE,SIN VEREDA,LOS NOGALES,44
SUBACHOQUE,SIN VEREDA,PINARES,8
SUBACHOQUE,SIN VEREDA,SAN ANTONIO,250
SUBACHOQUE,SIN VEREDA,SAN SILVESTRE,1
SUBACHOQUE,SIN VEREDA,SANTA MONICA,776
SUBACHOQUE,SIN VEREDA,SIGLO  XXI,885
SUESCA,BARRANCAS,SIN BARRIO,129
SUESCA,CHITIVA BAJO,SIN BARRIO,501
SUESCA,CUAYA,SIN BARRIO,538
SUESCA,GUITA,SIN BARRIO,317
SUESCA,HATO GRANDE,SIN BARRIO,706
SUESCA,SIN VEREDA,BELLO HORIZONTE,227
SUESCA,SIN VEREDA,NARANJOS,758
SUESCA,SIN VEREDA,SANTA HELENA,48
SUESCA,SIN VEREDA,SANTA LIBORIA,214
SUESCA,SUSATA,SIN BARRIO,19
SUPATÁ,VEREDA DELICIAS,BARRIO_S4,85
SUPATÁ,VEREDA ESPERANZA,BARRIO_S4,37
SUPATÁ,VEREDA GUADUAL,BARRIO_S4,182
SUPATÁ,VEREDA SANTA ROSA,BARRIO_S4,291
SUSA,LA FRAGUA,BARRIO_S4,211
SUSA,LLANO GRANDE,BARRIO_S4,297
SUTATAUSA,CHIPAQUIN,BARRIO_S4,58
SUTATAUSA,MOCHILA,BARRIO_S4,76
SUTATAUSA,NOVOA,BARRIO_S4,291
SUTATAUSA,PALACIO,BARRIO_S4,341
SUTATAUSA,SIN VEREDA,BELLA VISTA,379
SUTATAUSA,SIN VEREDA,LA REPÚBLICA,179
SUTATAUSA,SIN VEREDA,SAN FRANCISCO,399
SUTATAUSA,SIN VEREDA,TOLIMA,227
TABIO,CENTRO SANTA BARBARA,BARRIO_S4,502
TABIO,LOURDES,BARRIO_S4,943
TABIO,RIO FRIO ORIENTAL,BARRIO_S4,980
TABIO,SALITRE,BARRIO_S4,888
TABIO,SIN VEREDA,BARRIO_S4,5268
TAUSA,CENTRO - SECTOR ROMA (TAUSA VIEJO).,BARRIO_S4,292
TAUSA,CHORRILLO,BARRIO_S4,214
TAUSA,LA FLORIDA,BARRIO_S4,278
TAUSA,LADERAGRANDE,BARRIO_S4,235
TAUSA,LAGUNITAS,BARRIO_S4,980
TAUSA,PUEBLO VIEJO,BARRIO_S4,359
TAUSA,RASGATA BAJO,BARRIO_S4,296
TAUSA,SABANEQUE,BARRIO_S4,68
TENA,BETULIA,BARRIO_S4,791
TENA,CATALAMONTE,BARRIO_S4,239
TENA,GUASIMAL,BARRIO_S4,943
TENA,LAGUNETA,BARRIO_S4,503
TENA,VEREDA_S4,CASCO URBANO,527
TENJO,CHITASUGA,BARRIO_S4,1042
TENJO,LA PUNTA,BARRIO_S4,419
TIBACUY,CAPOTES,BARRIO_S4,132
TIBACUY,LA GLORIA,BARRIO_S4,157
TIBACUY,SAN FRANCISCO,BARRIO_S4,299
TOCAIMA,SIN VEREDA,BARRIOS UNIDOS,23
TOCAIMA,SIN VEREDA,CENTRO,255
TOCAIMA,SIN VEREDA,EL CRUCE,128
TOCAIMA,SIN VEREDA,OBRERO,145
TOCAIMA,SIN VEREDA,SANTA LUCIA,111
TOCAIMA,VERDAL,BARRIO_S4,29
TOCAIMA,ZELANDIA,BARRIO_S4,281
TOCANCIPÁ,CAMINOS DE SIE III,BARRIO_S4,1034
TOCANCIPÁ,CENTRO,BARRIO_S4,2
TOCANCIPÁ,CENTRO - LA FUENTE,BARRIO_S4,810
TOCANCIPÁ,CENTRO POBLADO LA FUENTE,BARRIO_S4,822
TOCANCIPÁ,CHICALÁ,BARRIO_S4,162
TOCANCIPÁ,LA ESCUELA - EL PORVENIR,BARRIO_S4,45
TOCANCIPÁ,LOS MANZANOS,BARRIO_S4,419
TOCANCIPÁ,MILENIUM,BARRIO_S4,1075
TOCANCIPÁ,SECTOR AGUDO,BARRIO_S4,55
TOCANCIPÁ,SECTOR AUTÓDROMO,BARRIO_S4,133
TOCANCIPÁ,SECTOR CETINA,BARRIO_S4,109
TOCANCIPÁ,SECTOR CHAMPIÑONES - CONCREBLOCK,BARRIO_S4,334
TOCANCIPÁ,SECTOR CHICALÁ,BARRIO_S4,47
TOCANCIPÁ,SECTOR EL CLUB DE GOLF,BARRIO_S4,86
TOCANCIPÁ,SECTOR FRENTE A ZIPATOCA,BARRIO_S4,42
TOCANCIPÁ,SECTOR GARZÓN,BARRIO_S4,21
TOCANCIPÁ,SECTOR HACIENDA FURACHOGUA,BARRIO_S4,26
TOCANCIPÁ,SECTOR INFANTE,BARRIO_S4,261
TOCANCIPÁ,SECTOR LA ESCUELA - LA ESMERALDA,BARRIO_S4,78
TOCANCIPÁ,SECTOR LA ESCUELA - PORVENIR,BARRIO_S4,314
TOCANCIPÁ,SECTOR LA PRIMAVERA,BARRIO_S4,15
TOCANCIPÁ,SECTOR LAS PALMAS,BARRIO_S4,9
TOCANCIPÁ,SECTOR LAS QUINTAS - PARTE ALTA,BARRIO_S4,56
TOCANCIPÁ,SECTOR LOS CACHUDOS - LINARES,BARRIO_S4,170
TOCANCIPÁ,SECTOR MORENO,BARRIO_S4,232
TOCANCIPÁ,SECTOR PUENTE MICOS,BARRIO_S4,219
TOCANCIPÁ,SECTOR RINCON LLANERO,BARRIO_S4,31
TOCANCIPÁ,SECTOR RINCÓN LLANERO,BARRIO_S4,171
TOCANCIPÁ,SECTOR SOLER - LOS DIABLOS,BARRIO_S4,219
TOCANCIPÁ,SECTOR SOTO,BARRIO_S4,191
TOCANCIPÁ,SECTOR TOLIMA,BARRIO_S4,1531
TOCANCIPÁ,SIN VEREDA,ALTOS DE SAN MIGUEL,1156
TOCANCIPÁ,SIN VEREDA,BAJO MANANTIAL,257
TOCANCIPÁ,SIN VEREDA,EL BOHIO,338
TOCANCIPÁ,SIN VEREDA,FRENTE AL PORTAL,83
TOCANCIPÁ,SIN VEREDA,LA ARBOLEDA,1228
TOCANCIPÁ,SIN VEREDA,LA TRAMPA,131
TOCANCIPÁ,SIN VEREDA,LAS ESMERALDAS,448
TOCANCIPÁ,SIN VEREDA,LOS TILOS,544
TOCANCIPÁ,SIN VEREDA,MIRADOR DE LOS ALISOS,804
TOCANCIPÁ,SIN VEREDA,MONTE VERDE,307
TOCANCIPÁ,SIN VEREDA,PRADOS DE LA SABANA,18
TOCANCIPÁ,SIN VEREDA,QUINTAS DE SANTA CLARA,58
TOCANCIPÁ,SIN VEREDA,RESERVAS DE AKORA,118
TOPAIPÍ,CHAPA,BARRIO_S4,32
TOPAIPÍ,CHAPILLA,BARRIO_S4,67
TOPAIPÍ,HERRERA BUSTOS,BARRIO_S4,62
TOPAIPÍ,IRICHE,BARRIO_S4,34
TOPAIPÍ,MONTEALEGRE,BARRIO_S4,158
TOPAIPÍ,NARANJAL VEREDA,BARRIO_S4,71
TOPAIPÍ,PISCO GRANDE,BARRIO_S4,94
TOPAIPÍ,ROBLON,BARRIO_S4,41
TOPAIPÍ,SAN ANTONIO VEREDA,BARRIO_S4,149
TOPAIPÍ,SANTA BARBARA,BARRIO_S4,41
TOPAIPÍ,SIN VEREDA,BELLA VISTA,15
TOPAIPÍ,SIN VEREDA,CENTRO,206
TOPAIPÍ,SUARAZ,BARRIO_S4,175
UBALÁ,GIBRALTAR,BARRIO_S4,74
UBALÁ,LA MESA,BARRIO_S4,142
UBALÁ,LA PLAYA ,BARRIO_S4,178
UBALÁ,LAGUNA AZUL,BARRIO_S4,204
UBALÁ,LAS MERCEDES,BARRIO_S4,82
UBALÁ,PUERTO RICO,BARRIO_S4,123
UBALÁ,SAGRADO CORAZON,BARRIO_S4,348
UBALÁ,SAN ANTONIO DE SANTA ROSA,BARRIO_S4,45
UBALÁ,SAN ROQUE,BARRIO_S4,55
UBALÁ,SANTA MARIA,BARRIO_S4,572
UBALÁ,SOYA,BARRIO_S4,105
UBAQUE,MOLINO,BARRIO_S4,85
UBAQUE,PUENTE AMARILLO,BARRIO_S4,58
UBAQUE,SAN ROQUE,BARRIO_S4,31
UBAQUE,SANTA ROSA,BARRIO_S4,25
UBAQUE,SIN VEREDA,BARRIO_S4,4056
UNE,COMBURA,UNE CABECERA MUNICIPAL,311
UNE,EL PEDREGAL,UNE CABECERA MUNICIPAL,220
TIBACUY,SIBERIA,BARRIO_S4,121
TIBACUY,SIN VEREDA,SIMON BOLIVAR,53
TIBIRITA,CAÑADAS,SIN BARRIO,214
TIBIRITA,PARAMO,SIN BARRIO,56
TIBIRITA,SIN VEREDA,JUAN PABLO SEGUNDO,44
TIBIRITA,SIN VEREDA,LAS MARGARITAS,47
TIBIRITA,SIN VEREDA,SAN ANTONIO,37
TIBIRITA,SIN VEREDA,SANTA CECILIA,66
TIBIRITA,SIN VEREDA,SIN BARRIO,81
TIBIRITA,SOCUATA,SIN BARRIO,170
TOCAIMA,ACUATA,BARRIO_S4,54
TOCAIMA,CAPOTES,BARRIO_S4,175
TOCAIMA,CHIMBILA,BARRIO_S4,51
TOCAIMA,EL RECREO,BARRIO_S4,89
TOCAIMA,GUACANA,BARRIO_S4,185
TOCAIMA,LA COLORADA,BARRIO_S4,79
TOCAIMA,LA GLORIA,BARRIO_S4,117
TOCAIMA,MALBERTO,BARRIO_S4,235
TOCAIMA,PALACIO,BARRIO_S4,116
TOCAIMA,SIN VEREDA,CATARNICA,150
TOCAIMA,SIN VEREDA,LA POLA,370
TOCAIMA,SIN VEREDA,SAN FERNANDO,242
TOCAIMA,SIN VEREDA,SAN IGNACIO,23
TOCAIMA,SIN VEREDA,SAN ISIDRO,1232
TOCAIMA,SOLETO,BARRIO_S4,132
TOCANCIPÁ,BUENOS AIRES LA ESCUELA,BARRIO_S4,113
TOCANCIPÁ,CHICO NORTE,BARRIO_S4,145
TOCANCIPÁ,DULCINEA,BARRIO_S4,324
TOCANCIPÁ,EL POLÍGONO,BARRIO_S4,6
TOCANCIPÁ,LA DIANA - PELPACK,BARRIO_S4,278
TOCANCIPÁ,PARTE ALTA - LAS QUINTAS,BARRIO_S4,15
TOCANCIPÁ,SECTOR ARISMENDI,BARRIO_S4,95
TOCANCIPÁ,SECTOR CETINA - TRES ESQUINAS,BARRIO_S4,194
TOCANCIPÁ,SECTOR CHICÓ NORTE,BARRIO_S4,72
TOCANCIPÁ,SECTOR DULCINEA,BARRIO_S4,37
TOCANCIPÁ,SECTOR EL POLÍGONO ,BARRIO_S4,333
TOCANCIPÁ,SECTOR ESCUELA ANTONIA SANTOS,BARRIO_S4,377
TOCANCIPÁ,SECTOR GUATIVA - GAVIOTAS,BARRIO_S4,210
TOCANCIPÁ,SECTOR LA ESCUELA LA ESMERALDA,BARRIO_S4,94
TOCANCIPÁ,SECTOR LAS MERCEDES,BARRIO_S4,344
TOCANCIPÁ,SECTOR PARTE ALTA - ESMERALDA,BARRIO_S4,78
TOCANCIPÁ,SIN VEREDA,EL PORTAL,71
TOCANCIPÁ,SIN VEREDA,LA AURORA,595
TOCANCIPÁ,SIN VEREDA,LOS ALPES,415
TOCANCIPÁ,SIN VEREDA,LOS CEREZOS,180
TOCANCIPÁ,SIN VEREDA,SAN CARLOS,611
TOCANCIPÁ,SIN VEREDA,SECTOR GARZON,408
TOCANCIPÁ,SIN VEREDA,VALLE DE LAS ALEGRÍAS,344
TOCANCIPÁ,TIBITOC,BARRIO_S4,22
TOPAIPÍ,ALTO DE MICOS,BARRIO_S4,35
TOPAIPÍ,BUENOS AIRES,BARRIO_S4,40
TOPAIPÍ,BUNQUE,BARRIO_S4,99
TOPAIPÍ,HONDURAS TERMINOS,BARRIO_S4,13
TOPAIPÍ,INSPECCION DE SAN ANTONIO,BARRIO_S4,108
TOPAIPÍ,LLANO DE MURCA,BARRIO_S4,36
TOPAIPÍ,LUCITANIA,BARRIO_S4,28
